Embedding Index statistics
==================================================

Total occurrence: 280512
Index 44990: 3 times
Index 27405: 3 times
Index 35833: 3 times
Index 18628: 3 times
Index 32329: 3 times
Index 55976: 3 times
Index 30021: 3 times
Index 64329: 3 times
Index 4906: 3 times
Index 64426: 3 times
Index 48442: 3 times
Index 45941: 3 times
Index 44625: 3 times
Index 46599: 3 times
Index 53614: 3 times
Index 14734: 3 times
Index 44277: 3 times
Index 33818: 3 times
Index 59631: 3 times
Index 54183: 3 times
Index 42625: 3 times
Index 58221: 3 times
Index 53179: 3 times
Index 10373: 3 times
Index 12648: 3 times
Index 47196: 3 times
Index 5900: 3 times
Index 59338: 3 times
Index 31881: 3 times
Index 4474: 3 times
Index 57748: 3 times
Index 496: 3 times
Index 57769: 3 times
Index 11796: 3 times
Index 27747: 3 times
Index 22972: 3 times
Index 49201: 3 times
Index 4254: 3 times
Index 21097: 3 times
Index 65218: 3 times
Index 17797: 3 times
Index 3324: 3 times
Index 43333: 3 times
Index 14866: 3 times
Index 50125: 3 times
Index 9173: 3 times
Index 13937: 3 times
Index 47832: 3 times
Index 57677: 3 times
Index 36509: 3 times
Index 50464: 3 times
Index 56250: 3 times
Index 50699: 3 times
Index 54493: 3 times
Index 51419: 3 times
Index 48387: 3 times
Index 10535: 3 times
Index 62424: 3 times
Index 12402: 3 times
Index 52608: 3 times
Index 25001: 3 times
Index 62018: 3 times
Index 51750: 3 times
Index 58933: 3 times
Index 19392: 3 times
Index 26419: 3 times
Index 62754: 3 times
Index 51024: 3 times
Index 44263: 3 times
Index 24364: 3 times
Index 6219: 3 times
Index 26994: 3 times
Index 36294: 3 times
Index 22121: 3 times
Index 62478: 3 times
Index 25595: 3 times
Index 9882: 3 times
Index 35453: 3 times
Index 27802: 3 times
Index 18351: 3 times
Index 41303: 3 times
Index 31294: 3 times
Index 26694: 3 times
Index 30186: 3 times
Index 8355: 3 times
Index 3920: 3 times
Index 42266: 3 times
Index 22275: 3 times
Index 65104: 3 times
Index 30498: 3 times
Index 62131: 3 times
Index 19665: 3 times
Index 52927: 3 times
Index 61432: 3 times
Index 54625: 3 times
Index 51665: 3 times
Index 19838: 3 times
Index 27252: 3 times
Index 19322: 3 times
Index 9826: 3 times
Index 12469: 3 times
Index 21199: 3 times
Index 39728: 3 times
Index 58235: 3 times
Index 10064: 3 times
Index 64226: 3 times
Index 27780: 3 times
Index 44596: 3 times
Index 29302: 3 times
Index 30086: 3 times
Index 44111: 3 times
Index 54207: 3 times
Index 59420: 3 times
Index 46732: 3 times
Index 16502: 3 times
Index 54377: 3 times
Index 4391: 3 times
Index 46775: 3 times
Index 58261: 3 times
Index 28336: 3 times
Index 47408: 3 times
Index 60673: 3 times
Index 57260: 3 times
Index 30930: 3 times
Index 41517: 3 times
Index 47822: 3 times
Index 15778: 3 times
Index 11255: 3 times
Index 17785: 3 times
Index 60658: 3 times
Index 60696: 3 times
Index 51852: 3 times
Index 47619: 3 times
Index 23604: 3 times
Index 54780: 3 times
Index 23051: 3 times
Index 56107: 3 times
Index 60432: 3 times
Index 52066: 3 times
Index 3209: 3 times
Index 50668: 3 times
Index 25274: 3 times
Index 51940: 3 times
Index 21736: 3 times
Index 61335: 3 times
Index 25309: 3 times
Index 53676: 3 times
Index 64623: 3 times
Index 49214: 3 times
Index 23007: 3 times
Index 38055: 3 times
Index 34015: 3 times
Index 45741: 3 times
Index 18567: 3 times
Index 24955: 3 times
Index 37939: 3 times
Index 57594: 3 times
Index 57298: 3 times
Index 17880: 3 times
Index 34411: 3 times
Index 60109: 3 times
Index 18501: 3 times
Index 55859: 3 times
Index 53297: 3 times
Index 18477: 3 times
Index 17709: 3 times
Index 35533: 3 times
Index 61324: 3 times
Index 52303: 3 times
Index 30305: 3 times
Index 48759: 3 times
Index 55034: 3 times
Index 55286: 3 times
Index 56382: 3 times
Index 1838: 3 times
Index 60091: 3 times
Index 46362: 3 times
Index 62908: 3 times
Index 22022: 3 times
Index 25149: 3 times
Index 14837: 3 times
Index 45818: 3 times
Index 7920: 3 times
Index 9347: 3 times
Index 14811: 3 times
Index 53767: 3 times
Index 42346: 3 times
Index 65059: 3 times
Index 54163: 3 times
Index 9340: 3 times
Index 4498: 3 times
Index 42738: 3 times
Index 25492: 3 times
Index 33913: 3 times
Index 19127: 3 times
Index 27749: 3 times
Index 5606: 3 times
Index 55470: 3 times
Index 8893: 3 times
Index 46429: 3 times
Index 58320: 3 times
Index 61099: 3 times
Index 31142: 3 times
Index 44950: 3 times
Index 54525: 3 times
Index 1794: 3 times
Index 6315: 3 times
Index 55231: 3 times
Index 56204: 3 times
Index 25410: 3 times
Index 3306: 3 times
Index 35573: 3 times
Index 46880: 3 times
Index 35405: 3 times
Index 10207: 3 times
Index 31631: 3 times
Index 24982: 3 times
Index 8908: 3 times
Index 690: 3 times
Index 14771: 3 times
Index 46596: 3 times
Index 20792: 3 times
Index 50036: 3 times
Index 20164: 3 times
Index 49868: 3 times
Index 25636: 3 times
Index 57746: 3 times
Index 49545: 3 times
Index 22074: 3 times
Index 34007: 3 times
Index 46487: 3 times
Index 17386: 3 times
Index 52812: 3 times
Index 21082: 3 times
Index 28727: 3 times
Index 31820: 3 times
Index 43385: 3 times
Index 17092: 3 times
Index 43935: 3 times
Index 8812: 3 times
Index 18934: 3 times
Index 16494: 3 times
Index 62256: 3 times
Index 16906: 3 times
Index 11807: 3 times
Index 42570: 3 times
Index 22827: 3 times
Index 14623: 3 times
Index 63083: 3 times
Index 53846: 3 times
Index 44825: 3 times
Index 7866: 3 times
Index 12937: 3 times
Index 18167: 3 times
Index 15529: 3 times
Index 36945: 3 times
Index 46088: 3 times
Index 23079: 3 times
Index 6973: 3 times
Index 24515: 3 times
Index 49272: 3 times
Index 55421: 3 times
Index 13689: 3 times
Index 21149: 3 times
Index 28810: 3 times
Index 39236: 3 times
Index 26109: 3 times
Index 20455: 3 times
Index 2167: 3 times
Index 18231: 3 times
Index 10488: 3 times
Index 27752: 3 times
Index 26033: 3 times
Index 23072: 3 times
Index 2142: 3 times
Index 62438: 3 times
Index 32740: 3 times
Index 33963: 3 times
Index 17159: 3 times
Index 58017: 3 times
Index 47630: 3 times
Index 44851: 3 times
Index 12077: 3 times
Index 49456: 3 times
Index 808: 3 times
Index 58132: 3 times
Index 14478: 3 times
Index 4082: 3 times
Index 23399: 3 times
Index 37753: 3 times
Index 50387: 3 times
Index 47855: 3 times
Index 56759: 3 times
Index 35338: 3 times
Index 14861: 3 times
Index 7494: 3 times
Index 57562: 3 times
Index 4031: 3 times
Index 33716: 3 times
Index 605: 3 times
Index 30038: 3 times
Index 34629: 3 times
Index 20586: 3 times
Index 65315: 3 times
Index 55324: 3 times
Index 28509: 2 times
Index 54814: 2 times
Index 29567: 2 times
Index 37064: 2 times
Index 47125: 2 times
Index 35931: 2 times
Index 49312: 2 times
Index 17733: 2 times
Index 12401: 2 times
Index 47825: 2 times
Index 7608: 2 times
Index 12739: 2 times
Index 37701: 2 times
Index 41693: 2 times
Index 19452: 2 times
Index 50835: 2 times
Index 6164: 2 times
Index 51813: 2 times
Index 32690: 2 times
Index 33352: 2 times
Index 15868: 2 times
Index 2363: 2 times
Index 38532: 2 times
Index 46793: 2 times
Index 32450: 2 times
Index 58644: 2 times
Index 2374: 2 times
Index 42537: 2 times
Index 36146: 2 times
Index 38277: 2 times
Index 53883: 2 times
Index 25754: 2 times
Index 44792: 2 times
Index 15021: 2 times
Index 35682: 2 times
Index 51438: 2 times
Index 43229: 2 times
Index 47034: 2 times
Index 57022: 2 times
Index 40013: 2 times
Index 29754: 2 times
Index 32478: 2 times
Index 40946: 2 times
Index 4721: 2 times
Index 33038: 2 times
Index 11524: 2 times
Index 7605: 2 times
Index 48501: 2 times
Index 34622: 2 times
Index 12376: 2 times
Index 35717: 2 times
Index 32983: 2 times
Index 24118: 2 times
Index 43816: 2 times
Index 62973: 2 times
Index 49507: 2 times
Index 31022: 2 times
Index 53401: 2 times
Index 49505: 2 times
Index 32248: 2 times
Index 2418: 2 times
Index 25382: 2 times
Index 11850: 2 times
Index 33100: 2 times
Index 10568: 2 times
Index 36204: 2 times
Index 63565: 2 times
Index 14210: 2 times
Index 56795: 2 times
Index 48911: 2 times
Index 55997: 2 times
Index 24684: 2 times
Index 40647: 2 times
Index 25616: 2 times
Index 40603: 2 times
Index 18772: 2 times
Index 51926: 2 times
Index 35801: 2 times
Index 1707: 2 times
Index 772: 2 times
Index 31302: 2 times
Index 21230: 2 times
Index 26327: 2 times
Index 64118: 2 times
Index 50828: 2 times
Index 64961: 2 times
Index 64023: 2 times
Index 16514: 2 times
Index 3133: 2 times
Index 17154: 2 times
Index 54427: 2 times
Index 17576: 2 times
Index 63580: 2 times
Index 43724: 2 times
Index 42732: 2 times
Index 7552: 2 times
Index 2652: 2 times
Index 10043: 2 times
Index 9783: 2 times
Index 55125: 2 times
Index 10974: 2 times
Index 3861: 2 times
Index 43737: 2 times
Index 44158: 2 times
Index 35464: 2 times
Index 21912: 2 times
Index 41565: 2 times
Index 30667: 2 times
Index 45834: 2 times
Index 45461: 2 times
Index 54180: 2 times
Index 19000: 2 times
Index 60514: 2 times
Index 64852: 2 times
Index 54648: 2 times
Index 36252: 2 times
Index 2540: 2 times
Index 30377: 2 times
Index 3592: 2 times
Index 7039: 2 times
Index 61090: 2 times
Index 61078: 2 times
Index 683: 2 times
Index 64828: 2 times
Index 7634: 2 times
Index 62122: 2 times
Index 58616: 2 times
Index 42736: 2 times
Index 10401: 2 times
Index 15447: 2 times
Index 8448: 2 times
Index 12462: 2 times
Index 46395: 2 times
Index 14034: 2 times
Index 13463: 2 times
Index 30332: 2 times
Index 18486: 2 times
Index 18011: 2 times
Index 56669: 2 times
Index 49597: 2 times
Index 21400: 2 times
Index 50894: 2 times
Index 8699: 2 times
Index 16036: 2 times
Index 22908: 2 times
Index 4997: 2 times
Index 18977: 2 times
Index 8967: 2 times
Index 25339: 2 times
Index 60657: 2 times
Index 45155: 2 times
Index 55179: 2 times
Index 47972: 2 times
Index 4986: 2 times
Index 31131: 2 times
Index 8706: 2 times
Index 25666: 2 times
Index 10414: 2 times
Index 58605: 2 times
Index 29365: 2 times
Index 50405: 2 times
Index 8832: 2 times
Index 30017: 2 times
Index 16103: 2 times
Index 43803: 2 times
Index 25909: 2 times
Index 60643: 2 times
Index 18733: 2 times
Index 21232: 2 times
Index 8713: 2 times
Index 30978: 2 times
Index 24416: 2 times
Index 48567: 2 times
Index 54365: 2 times
Index 60846: 2 times
Index 23143: 2 times
Index 11532: 2 times
Index 48391: 2 times
Index 20890: 2 times
Index 41681: 2 times
Index 37531: 2 times
Index 49653: 2 times
Index 38234: 2 times
Index 41034: 2 times
Index 10100: 2 times
Index 50753: 2 times
Index 35839: 2 times
Index 64565: 2 times
Index 28302: 2 times
Index 37582: 2 times
Index 15859: 2 times
Index 4131: 2 times
Index 8251: 2 times
Index 54452: 2 times
Index 38498: 2 times
Index 64048: 2 times
Index 29439: 2 times
Index 56006: 2 times
Index 38665: 2 times
Index 5065: 2 times
Index 20540: 2 times
Index 16972: 2 times
Index 64508: 2 times
Index 48370: 2 times
Index 59785: 2 times
Index 6267: 2 times
Index 10299: 2 times
Index 36191: 2 times
Index 42790: 2 times
Index 56381: 2 times
Index 7307: 2 times
Index 19431: 2 times
Index 11975: 2 times
Index 48781: 2 times
Index 46829: 2 times
Index 884: 2 times
Index 63789: 2 times
Index 44982: 2 times
Index 39056: 2 times
Index 1334: 2 times
Index 38402: 2 times
Index 12156: 2 times
Index 32669: 2 times
Index 17405: 2 times
Index 12674: 2 times
Index 10713: 2 times
Index 14999: 2 times
Index 21320: 2 times
Index 5109: 2 times
Index 26458: 2 times
Index 25265: 2 times
Index 44940: 2 times
Index 25451: 2 times
Index 52802: 2 times
Index 57329: 2 times
Index 47497: 2 times
Index 60033: 2 times
Index 72: 2 times
Index 4790: 2 times
Index 17617: 2 times
Index 45384: 2 times
Index 25628: 2 times
Index 21835: 2 times
Index 562: 2 times
Index 64474: 2 times
Index 40534: 2 times
Index 17226: 2 times
Index 7413: 2 times
Index 33175: 2 times
Index 27272: 2 times
Index 47663: 2 times
Index 15544: 2 times
Index 13740: 2 times
Index 47298: 2 times
Index 18408: 2 times
Index 37390: 2 times
Index 62241: 2 times
Index 25850: 2 times
Index 45217: 2 times
Index 13115: 2 times
Index 23339: 2 times
Index 18685: 2 times
Index 50694: 2 times
Index 1950: 2 times
Index 7511: 2 times
Index 64791: 2 times
Index 23215: 2 times
Index 28961: 2 times
Index 42512: 2 times
Index 5625: 2 times
Index 54646: 2 times
Index 61462: 2 times
Index 28771: 2 times
Index 8241: 2 times
Index 9139: 2 times
Index 20793: 2 times
Index 13762: 2 times
Index 10912: 2 times
Index 62258: 2 times
Index 11836: 2 times
Index 50982: 2 times
Index 27288: 2 times
Index 35404: 2 times
Index 31489: 2 times
Index 39956: 2 times
Index 19471: 2 times
Index 840: 2 times
Index 60480: 2 times
Index 28872: 2 times
Index 61714: 2 times
Index 25824: 2 times
Index 30910: 2 times
Index 45306: 2 times
Index 4650: 2 times
Index 11353: 2 times
Index 60046: 2 times
Index 38479: 2 times
Index 5098: 2 times
Index 29819: 2 times
Index 9809: 2 times
Index 9466: 2 times
Index 49197: 2 times
Index 35698: 2 times
Index 8739: 2 times
Index 7837: 2 times
Index 498: 2 times
Index 49372: 2 times
Index 19599: 2 times
Index 16604: 2 times
Index 30927: 2 times
Index 19902: 2 times
Index 9611: 2 times
Index 43225: 2 times
Index 1571: 2 times
Index 26052: 2 times
Index 49514: 2 times
Index 22472: 2 times
Index 52096: 2 times
Index 976: 2 times
Index 25056: 2 times
Index 28181: 2 times
Index 15980: 2 times
Index 9077: 2 times
Index 22400: 2 times
Index 52595: 2 times
Index 23472: 2 times
Index 9966: 2 times
Index 47664: 2 times
Index 36835: 2 times
Index 46959: 2 times
Index 61414: 2 times
Index 28625: 2 times
Index 4750: 2 times
Index 49580: 2 times
Index 32306: 2 times
Index 12190: 2 times
Index 33128: 2 times
Index 45175: 2 times
Index 21422: 2 times
Index 34107: 2 times
Index 62451: 2 times
Index 6095: 2 times
Index 65408: 2 times
Index 5988: 2 times
Index 55743: 2 times
Index 55852: 2 times
Index 62344: 2 times
Index 11522: 2 times
Index 52102: 2 times
Index 28165: 2 times
Index 50314: 2 times
Index 45104: 2 times
Index 16519: 2 times
Index 33660: 2 times
Index 18374: 2 times
Index 21454: 2 times
Index 47199: 2 times
Index 4354: 2 times
Index 39446: 2 times
Index 10063: 2 times
Index 49760: 2 times
Index 55465: 2 times
Index 50100: 2 times
Index 37098: 2 times
Index 17816: 2 times
Index 46760: 2 times
Index 63017: 2 times
Index 22076: 2 times
Index 42381: 2 times
Index 14909: 2 times
Index 15864: 2 times
Index 44110: 2 times
Index 64104: 2 times
Index 11979: 2 times
Index 16696: 2 times
Index 62933: 2 times
Index 3257: 2 times
Index 19374: 2 times
Index 59401: 2 times
Index 62874: 2 times
Index 11306: 2 times
Index 46894: 2 times
Index 23223: 2 times
Index 38229: 2 times
Index 55624: 2 times
Index 7779: 2 times
Index 50335: 2 times
Index 34448: 2 times
Index 39786: 2 times
Index 29319: 2 times
Index 28151: 2 times
Index 57348: 2 times
Index 65167: 2 times
Index 9762: 2 times
Index 62923: 2 times
Index 62938: 2 times
Index 56049: 2 times
Index 53686: 2 times
Index 13822: 2 times
Index 8052: 2 times
Index 28762: 2 times
Index 58250: 2 times
Index 31725: 2 times
Index 48014: 2 times
Index 36684: 2 times
Index 7398: 2 times
Index 3267: 2 times
Index 14325: 2 times
Index 62313: 2 times
Index 23337: 2 times
Index 18168: 2 times
Index 44372: 2 times
Index 1399: 2 times
Index 12932: 2 times
Index 64932: 2 times
Index 29599: 2 times
Index 39850: 2 times
Index 8715: 2 times
Index 7509: 2 times
Index 41035: 2 times
Index 5383: 2 times
Index 19359: 2 times
Index 57457: 2 times
Index 54581: 2 times
Index 19378: 2 times
Index 51221: 2 times
Index 56908: 2 times
Index 64317: 2 times
Index 32402: 2 times
Index 57361: 2 times
Index 2234: 2 times
Index 13704: 2 times
Index 45555: 2 times
Index 11801: 2 times
Index 61758: 2 times
Index 42286: 2 times
Index 12410: 2 times
Index 17492: 2 times
Index 6056: 2 times
Index 12623: 2 times
Index 23475: 2 times
Index 34070: 2 times
Index 11730: 2 times
Index 50009: 2 times
Index 25956: 2 times
Index 60431: 2 times
Index 30109: 2 times
Index 44485: 2 times
Index 31878: 2 times
Index 55326: 2 times
Index 17443: 2 times
Index 4187: 2 times
Index 21460: 2 times
Index 43306: 2 times
Index 49429: 2 times
Index 39550: 2 times
Index 35366: 2 times
Index 60847: 2 times
Index 42267: 2 times
Index 41928: 2 times
Index 7067: 2 times
Index 2616: 2 times
Index 58170: 2 times
Index 17918: 2 times
Index 12513: 2 times
Index 49618: 2 times
Index 16257: 2 times
Index 27741: 2 times
Index 24703: 2 times
Index 6038: 2 times
Index 6354: 2 times
Index 43311: 2 times
Index 55735: 2 times
Index 56272: 2 times
Index 48058: 2 times
Index 12160: 2 times
Index 53483: 2 times
Index 23594: 2 times
Index 59855: 2 times
Index 31461: 2 times
Index 31695: 2 times
Index 38889: 2 times
Index 18181: 2 times
Index 41205: 2 times
Index 39346: 2 times
Index 38089: 2 times
Index 19634: 2 times
Index 64753: 2 times
Index 21947: 2 times
Index 7854: 2 times
Index 26595: 2 times
Index 52917: 2 times
Index 65168: 2 times
Index 18224: 2 times
Index 28148: 2 times
Index 36180: 2 times
Index 24678: 2 times
Index 44050: 2 times
Index 21513: 2 times
Index 40001: 2 times
Index 36457: 2 times
Index 56029: 2 times
Index 63670: 2 times
Index 13743: 2 times
Index 21041: 2 times
Index 25395: 2 times
Index 40470: 2 times
Index 7791: 2 times
Index 45825: 2 times
Index 11223: 2 times
Index 44672: 2 times
Index 26981: 2 times
Index 51845: 2 times
Index 43630: 2 times
Index 9283: 2 times
Index 13382: 2 times
Index 54228: 2 times
Index 54141: 2 times
Index 11154: 2 times
Index 22594: 2 times
Index 53300: 2 times
Index 50947: 2 times
Index 26886: 2 times
Index 14316: 2 times
Index 38903: 2 times
Index 26592: 2 times
Index 55318: 2 times
Index 1797: 2 times
Index 39741: 2 times
Index 19355: 2 times
Index 23041: 2 times
Index 33821: 2 times
Index 31618: 2 times
Index 57787: 2 times
Index 8411: 2 times
Index 53426: 2 times
Index 27454: 2 times
Index 7429: 2 times
Index 52888: 2 times
Index 57185: 2 times
Index 37792: 2 times
Index 19030: 2 times
Index 41507: 2 times
Index 20742: 2 times
Index 54538: 2 times
Index 60448: 2 times
Index 11963: 2 times
Index 29350: 2 times
Index 18913: 2 times
Index 35523: 2 times
Index 27826: 2 times
Index 42495: 2 times
Index 26980: 2 times
Index 44736: 2 times
Index 39151: 2 times
Index 9524: 2 times
Index 53211: 2 times
Index 63041: 2 times
Index 43352: 2 times
Index 50013: 2 times
Index 51457: 2 times
Index 28323: 2 times
Index 46179: 2 times
Index 33805: 2 times
Index 9598: 2 times
Index 36450: 2 times
Index 533: 2 times
Index 22059: 2 times
Index 41147: 2 times
Index 2482: 2 times
Index 25470: 2 times
Index 57986: 2 times
Index 46014: 2 times
Index 27072: 2 times
Index 48433: 2 times
Index 2756: 2 times
Index 18736: 2 times
Index 22452: 2 times
Index 31978: 2 times
Index 57950: 2 times
Index 12840: 2 times
Index 1780: 2 times
Index 30307: 2 times
Index 63116: 2 times
Index 39046: 2 times
Index 6640: 2 times
Index 43053: 2 times
Index 63179: 2 times
Index 38316: 2 times
Index 7156: 2 times
Index 8027: 2 times
Index 34334: 2 times
Index 31645: 2 times
Index 64074: 2 times
Index 54477: 2 times
Index 10318: 2 times
Index 10593: 2 times
Index 62120: 2 times
Index 19596: 2 times
Index 17575: 2 times
Index 254: 2 times
Index 9107: 2 times
Index 46110: 2 times
Index 55678: 2 times
Index 63174: 2 times
Index 1729: 2 times
Index 19806: 2 times
Index 45846: 2 times
Index 15903: 2 times
Index 50966: 2 times
Index 23225: 2 times
Index 25173: 2 times
Index 14236: 2 times
Index 6450: 2 times
Index 16371: 2 times
Index 57446: 2 times
Index 2695: 2 times
Index 54727: 2 times
Index 60505: 2 times
Index 26629: 2 times
Index 34584: 2 times
Index 51219: 2 times
Index 62299: 2 times
Index 39843: 2 times
Index 39275: 2 times
Index 59843: 2 times
Index 43730: 2 times
Index 15635: 2 times
Index 60027: 2 times
Index 26674: 2 times
Index 53128: 2 times
Index 15108: 2 times
Index 17406: 2 times
Index 51753: 2 times
Index 6046: 2 times
Index 23598: 2 times
Index 7180: 2 times
Index 24665: 2 times
Index 47039: 2 times
Index 31961: 2 times
Index 16885: 2 times
Index 60221: 2 times
Index 60500: 2 times
Index 59550: 2 times
Index 39303: 2 times
Index 19093: 2 times
Index 27622: 2 times
Index 24184: 2 times
Index 54379: 2 times
Index 25940: 2 times
Index 39445: 2 times
Index 477: 2 times
Index 40211: 2 times
Index 10138: 2 times
Index 23522: 2 times
Index 57702: 2 times
Index 64197: 2 times
Index 30710: 2 times
Index 22824: 2 times
Index 50871: 2 times
Index 42216: 2 times
Index 10779: 2 times
Index 5593: 2 times
Index 12845: 2 times
Index 7868: 2 times
Index 48025: 2 times
Index 60301: 2 times
Index 23613: 2 times
Index 370: 2 times
Index 61839: 2 times
Index 3663: 2 times
Index 22005: 2 times
Index 7392: 2 times
Index 59653: 2 times
Index 6485: 2 times
Index 14151: 2 times
Index 47303: 2 times
Index 11553: 2 times
Index 15522: 2 times
Index 20427: 2 times
Index 1502: 2 times
Index 11049: 2 times
Index 25893: 2 times
Index 5977: 2 times
Index 5712: 2 times
Index 56050: 2 times
Index 51212: 2 times
Index 20729: 2 times
Index 45912: 2 times
Index 45853: 2 times
Index 38589: 2 times
Index 35376: 2 times
Index 53414: 2 times
Index 16177: 2 times
Index 36992: 2 times
Index 19050: 2 times
Index 6660: 2 times
Index 32860: 2 times
Index 50872: 2 times
Index 37656: 2 times
Index 40778: 2 times
Index 9819: 2 times
Index 31153: 2 times
Index 23069: 2 times
Index 63079: 2 times
Index 15336: 2 times
Index 16449: 2 times
Index 62654: 2 times
Index 54960: 2 times
Index 34928: 2 times
Index 15329: 2 times
Index 3422: 2 times
Index 53011: 2 times
Index 8175: 2 times
Index 29528: 2 times
Index 50809: 2 times
Index 50635: 2 times
Index 48302: 2 times
Index 63555: 2 times
Index 58409: 2 times
Index 15642: 2 times
Index 11546: 2 times
Index 18042: 2 times
Index 34722: 2 times
Index 56521: 2 times
Index 53107: 2 times
Index 33295: 2 times
Index 21800: 2 times
Index 64736: 2 times
Index 1175: 2 times
Index 1802: 2 times
Index 45339: 2 times
Index 52286: 2 times
Index 38893: 2 times
Index 60081: 2 times
Index 3308: 2 times
Index 44330: 2 times
Index 65485: 2 times
Index 36465: 2 times
Index 18753: 2 times
Index 39509: 2 times
Index 20499: 2 times
Index 2259: 2 times
Index 61440: 2 times
Index 40640: 2 times
Index 49898: 2 times
Index 36053: 2 times
Index 58842: 2 times
Index 55478: 2 times
Index 46420: 2 times
Index 58075: 2 times
Index 16112: 2 times
Index 37198: 2 times
Index 29782: 2 times
Index 12182: 2 times
Index 22754: 2 times
Index 2222: 2 times
Index 7297: 2 times
Index 12986: 2 times
Index 20601: 2 times
Index 6695: 2 times
Index 40544: 2 times
Index 39959: 2 times
Index 50557: 2 times
Index 314: 2 times
Index 21907: 2 times
Index 40739: 2 times
Index 19724: 2 times
Index 715: 2 times
Index 30799: 2 times
Index 56464: 2 times
Index 47083: 2 times
Index 41108: 2 times
Index 18549: 2 times
Index 54196: 2 times
Index 46518: 2 times
Index 52601: 2 times
Index 54151: 2 times
Index 39953: 2 times
Index 37791: 2 times
Index 29374: 2 times
Index 64680: 2 times
Index 17542: 2 times
Index 52280: 2 times
Index 2221: 2 times
Index 5720: 2 times
Index 47919: 2 times
Index 38334: 2 times
Index 2957: 2 times
Index 63425: 2 times
Index 25268: 2 times
Index 64267: 2 times
Index 49573: 2 times
Index 58909: 2 times
Index 506: 2 times
Index 53498: 2 times
Index 429: 2 times
Index 60401: 2 times
Index 11938: 2 times
Index 48029: 2 times
Index 24500: 2 times
Index 4899: 2 times
Index 50375: 2 times
Index 11838: 2 times
Index 47313: 2 times
Index 3015: 2 times
Index 3862: 2 times
Index 41610: 2 times
Index 8741: 2 times
Index 54036: 2 times
Index 31097: 2 times
Index 62674: 2 times
Index 55004: 2 times
Index 2585: 2 times
Index 3344: 2 times
Index 58572: 2 times
Index 64036: 2 times
Index 31845: 2 times
Index 35486: 2 times
Index 57989: 2 times
Index 1816: 2 times
Index 4402: 2 times
Index 20624: 2 times
Index 46675: 2 times
Index 31409: 2 times
Index 35746: 2 times
Index 12420: 2 times
Index 768: 2 times
Index 44788: 2 times
Index 8179: 2 times
Index 13325: 2 times
Index 44127: 2 times
Index 16415: 2 times
Index 50730: 2 times
Index 54627: 2 times
Index 16892: 2 times
Index 13197: 2 times
Index 33458: 2 times
Index 8867: 2 times
Index 58917: 2 times
Index 37987: 2 times
Index 62858: 2 times
Index 2959: 2 times
Index 61242: 2 times
Index 53622: 2 times
Index 54233: 2 times
Index 14002: 2 times
Index 58796: 2 times
Index 29719: 2 times
Index 19128: 2 times
Index 22341: 2 times
Index 16154: 2 times
Index 15684: 2 times
Index 10919: 2 times
Index 41802: 2 times
Index 47224: 2 times
Index 64141: 2 times
Index 28454: 2 times
Index 50010: 2 times
Index 57654: 2 times
Index 49695: 2 times
Index 2980: 2 times
Index 43977: 2 times
Index 10598: 2 times
Index 43034: 2 times
Index 57745: 2 times
Index 15331: 2 times
Index 33194: 2 times
Index 47096: 2 times
Index 10960: 2 times
Index 58773: 2 times
Index 20492: 2 times
Index 39534: 2 times
Index 34642: 2 times
Index 23358: 2 times
Index 1616: 2 times
Index 49914: 2 times
Index 39645: 2 times
Index 7707: 2 times
Index 23937: 2 times
Index 16175: 2 times
Index 16719: 2 times
Index 4771: 2 times
Index 32164: 2 times
Index 14234: 2 times
Index 1389: 2 times
Index 54316: 2 times
Index 44550: 2 times
Index 62032: 2 times
Index 60060: 2 times
Index 45709: 2 times
Index 30819: 2 times
Index 41595: 2 times
Index 59721: 2 times
Index 59598: 2 times
Index 20950: 2 times
Index 2068: 2 times
Index 22093: 2 times
Index 27789: 2 times
Index 18536: 2 times
Index 32232: 2 times
Index 31371: 2 times
Index 34319: 2 times
Index 48415: 2 times
Index 31610: 2 times
Index 63288: 2 times
Index 24686: 2 times
Index 10631: 2 times
Index 57770: 2 times
Index 1592: 2 times
Index 49969: 2 times
Index 39395: 2 times
Index 11533: 2 times
Index 35187: 2 times
Index 38596: 2 times
Index 40394: 2 times
Index 7730: 2 times
Index 23128: 2 times
Index 21262: 2 times
Index 53759: 2 times
Index 9192: 2 times
Index 48314: 2 times
Index 12652: 2 times
Index 15550: 2 times
Index 53514: 2 times
Index 64258: 2 times
Index 54893: 2 times
Index 29827: 2 times
Index 49704: 2 times
Index 35455: 2 times
Index 25688: 2 times
Index 29139: 2 times
Index 43589: 2 times
Index 18246: 1 times
Index 64454: 1 times
Index 20896: 1 times
Index 2079: 1 times
Index 371: 1 times
Index 55921: 1 times
Index 5390: 1 times
Index 31488: 1 times
Index 8712: 1 times
Index 8231: 1 times
Index 11156: 1 times
Index 45808: 1 times
Index 16943: 1 times
Index 22019: 1 times
Index 64781: 1 times
Index 32979: 1 times
Index 39538: 1 times
Index 19947: 1 times
Index 2094: 1 times
Index 8677: 1 times
Index 40604: 1 times
Index 18371: 1 times
Index 25318: 1 times
Index 45507: 1 times
Index 62603: 1 times
Index 10698: 1 times
Index 28232: 1 times
Index 14983: 1 times
Index 15261: 1 times
Index 56695: 1 times
Index 54509: 1 times
Index 63742: 1 times
Index 53017: 1 times
Index 38092: 1 times
